qid,model,question,model_answer,latency_ms,status,error
medquestions-500-0091,gemini-2.5-flash,What are the treatments for Mitochondrial genetic disorders ?,"Currently, there are no cures for mitochondrial genetic disorders. Treatment focuses on managing symptoms and providing supportive care, including:

*   **Nutritional support:** High-dose vitamins and cofactors (e.g., CoQ10, thiamine, riboflavin, L-carnitine).
*   **Symptomatic treatments:** Medications for seizures, cardiac issues, fatigue, pain.
*   **Physical and occupational therapy:** To maintain function and mobility.
*   **Avoidance of triggers:** Fasting, certain medications, extreme temperatures.",1531,ok,
medquestions-500-0092,gemini-2.5-flash,What are the treatments for Cramp-fasciculation syndrome ?,"Treatments for Cramp-fasciculation syndrome focus on reducing muscle hyperexcitability. Common options include:

*   **Antiepileptic drugs:** (e.g., gabapentin, carbamazepine, pregabalin, lamotrigine).
*   **Immunomodulatory therapies:** (e.g., IVIg, plasma exchange, corticosteroids, immunosuppressants) are used, especially if an autoimmune cause (Isaac's syndrome) is suspected or confirmed.",5072,ok,
medquestions-500-0093,gemini-2.5-flash,What are the treatments for SYNGAP1-related intellectual disability ?,"There is no specific cure for SYNGAP1-related intellectual disability. Treatment focuses on managing symptoms through:

*   **Therapies:** Speech, occupational, physical, and behavioral therapies.
*   **Educational Support:** Individualized plans.
*   **Medication:** To manage associated conditions like epilepsy or behavioral issues.",2880,ok,
medquestions-500-0094,gemini-2.5-flash,Is hereditary leiomyomatosis and renal cell cancer inherited ?,"Yes, Hereditary Leiomyomatosis and Renal Cell Cancer (HLRCC) is an inherited condition.",844,ok,
medquestions-500-0095,gemini-2.5-flash,What are the symptoms of Neuronal ceroid lipofuscinosis ?,"Symptoms vary by type and age of onset but commonly include:

*   **Seizures**
*   **Vision loss** (leading to blindness)
*   **Motor difficulties** (ataxia, loss of skills, spasticity)
*   **Cognitive decline/Dementia**
*   **Behavioral changes**",3900,ok,
medquestions-500-0096,gemini-2.5-flash,Do you have information about Toddler Health,"Toddler health encompasses a broad range of topics including growth and development milestones, nutrition, sleep, safety, common illnesses, and behavior. Specific concerns should always be discussed with a pediatrician.",1543,ok,
medquestions-500-0097,gemini-2.5-flash,What is (are) Amyopathic dermatomyositis ?,"Amyopathic dermatomyositis is a subtype of dermatomyositis characterized by the typical skin rash, but *without* clinically significant muscle weakness or inflammation.",2080,ok,
medquestions-500-0098,gemini-2.5-flash,Is spinal muscular atrophy inherited ?,Yes.,750,ok,
medquestions-500-0099,gemini-2.5-flash,What are the symptoms of Glycogen storage disease type 12 ?,"Glycogen storage disease type 12 (GSD XII), also known as Aldolase A deficiency, primarily presents with:

*   Muscle weakness (myopathy)
*   Exercise intolerance
*   Muscle pain and cramps (often leading to rhabdomyolysis)
*   Hemolytic anemia",2554,ok,
medquestions-500-0100,gemini-2.5-flash,How many people are affected by myostatin-related muscle hypertrophy ?,"Myostatin-related muscle hypertrophy is an extremely rare genetic condition. Only a handful of cases have been documented worldwide, so a precise global figure is not available.",3205,ok,
medquestions-500-0101,gemini-2.5-flash,How many people are affected by glycine encephalopathy ?,"Glycine encephalopathy (Nonketotic Hyperglycinemia) is a rare genetic disorder, affecting approximately 1 in 50,000 to 1 in 70,000 live births globally.",2290,ok,
medquestions-500-0102,gemini-2.5-flash,How to prevent Sexual and Urologic Problems of Diabetes ?,"The primary prevention strategy is meticulous diabetes management, specifically:

*   **Strict blood glucose control (HbA1c).**
*   **Manage blood pressure and cholesterol.**
*   **Adopt a healthy lifestyle:** balanced diet, regular exercise, healthy weight.
*   **Avoid smoking.**",7011,ok,
medquestions-500-0103,gemini-2.5-flash,How many people are affected by familial atrial fibrillation ?,Familial atrial fibrillation accounts for approximately 5-10% of all atrial fibrillation cases. A precise global number of affected individuals is not readily available.,2516,ok,
medquestions-500-0104,gemini-2.5-flash,How to diagnose Diffuse idiopathic skeletal hyperostosis ?,"Diagnosis is primarily based on **spinal X-rays** showing:

1.  Flowing ossification along the anterior-lateral aspect of at least four contiguous vertebral bodies.
2.  Preservation of intervertebral disc height.
3.  Absence of sacroiliac joint fusion or significant degenerative changes in the apophyseal joints.",4099,ok,
medquestions-500-0105,gemini-2.5-flash,Who is at risk for Insomnia? ?,"Risk factors for insomnia include:

*   **Older age**
*   **Female gender**
*   **Mental health disorders** (e.g., depression, anxiety)
*   **Chronic medical conditions** (e.g., pain, heart disease, asthma)
*   **High stress levels**
*   **Irregular sleep schedules** (e.g., shift work)
*   **Use of certain medications or substances** (e.g., stimulants, caffeine, alcohol)",2318,ok,
medquestions-500-0106,gemini-2.5-flash,What to do for Inguinal Hernia ?,"Consult a doctor. Treatment is typically surgical repair, though watchful waiting may be an option for small, asymptomatic hernias.",1299,ok,
medquestions-500-0107,gemini-2.5-flash,What is (are) Hypomyelination with atrophy of basal ganglia and cerebellum ?,"It is a neurological disorder characterized by **poor formation or reduced amount of myelin** in the brain, accompanied by **shrinkage or degeneration of the basal ganglia and cerebellum**.",2709,ok,
medquestions-500-0108,gemini-2.5-flash,What are the genetic changes related to KBG syndrome ?,"Mutations in the *ANKRD11* gene, typically heterozygous loss-of-function (nonsense, frameshift, deletions) or missense mutations.",1789,ok,
medquestions-500-0109,gemini-2.5-flash,What causes Isovaleric acidemia ?,"Isovaleric acidemia is caused by a deficiency of the enzyme **isovaleryl-CoA dehydrogenase**, due to a mutation in the *IVD* gene. This is an autosomal recessive inherited condition.",1451,ok,
medquestions-500-0110,gemini-2.5-flash,How to diagnose Parsonage Turner syndrome ?,"Parsonage Turner Syndrome (PTS) is primarily a **clinical diagnosis** based on:

1.  **Sudden onset of severe, excruciating shoulder or arm pain.**
2.  Followed by **rapid development of weakness and muscle atrophy** in the affected arm/shoulder.
3.  **Neurological examination** consistent with brachial plexus involvement.

**Supportive tests** (to confirm neuropathy and rule out other conditions) include:
*   **MRI of the brachial plexus** (to exclude structural lesions).
*   **Electromyography (EMG) and Nerve Conduction Studies (NCS)** (to confirm denervation and localize the injury, typically several weeks after onset).",4855218,ok,
medquestions-500-0111,gemini-2.5-flash,What is the outlook for Atypical Chronic Myelogenous Leukemia ?,"The outlook for Atypical Chronic Myelogenous Leukemia (aCML) is generally poor. It is an aggressive myeloproliferative neoplasm with a median survival typically ranging from 1 to 3 years, though individual factors can influence prognosis.",4927,ok,
medquestions-500-0112,gemini-2.5-flash,What are the symptoms of Agenesis of the dorsal pancreas ?,Diabetes mellitus (impaired glucose regulation) and recurrent pancreatitis with abdominal pain are the primary symptoms. It can also be asymptomatic.,3226,ok,
medquestions-500-0113,gemini-2.5-flash,What is (are) Primrose syndrome ?,Primrose syndrome is not a recognized medical term for a specific syndrome or condition.,2855,ok,
medquestions-500-0114,gemini-2.5-flash,What is (are) Cap myopathy ?,"Cap myopathy is a rare, congenital myopathy characterized by distinctive ""caps"" (abnormal protein aggregates) at the periphery of muscle fibers visible on biopsy, leading to muscle weakness and dysfunction.",3087,ok,
medquestions-500-0115,gemini-2.5-flash,What are the symptoms of Nocardiosis ?,"Symptoms vary by site of infection:

*   **Pulmonary:** Cough, fever, dyspnea, weight loss, chest pain (similar to pneumonia or tuberculosis).
*   **Cutaneous:** Skin nodules, abscesses, cellulitis, or mycetoma (chronic, destructive infection, often on extremities).
*   **Disseminated:** Symptoms related to affected organs (e.g., headache, seizures if brain involved), fever, general malaise.",1886,ok,
medquestions-500-0116,gemini-2.5-flash,What is (are) Uterine Sarcoma ?,"Uterine sarcoma is a rare type of cancer that forms in the muscle or supportive tissues of the uterus, rather than in the lining (endometrium).",1240,ok,
medquestions-500-0117,gemini-2.5-flash,What are the symptoms of Ameloonychohypohidrotic syndrome ?,"Symptoms include:

*   **Dental abnormalities:** Amelogenesis imperfecta (enamel hypoplasia/hypomineralization).
*   **Nail abnormalities:** Onychomadesis (shedding), nail hypoplasia, ridging, or dystrophy.
*   **Sweating abnormalities:** Hypohidrosis (reduced sweating).
*   **Hair abnormalities:** Hypotrichosis (sparse, fine hair).",2095,ok,
medquestions-500-0118,gemini-2.5-flash,What are the symptoms of Surviving Cancer ?,"Potential long-term effects of cancer and its treatment can include:

*   **Persistent fatigue**
*   **Chronic pain**
*   **Cognitive changes** (""chemobrain"")
*   **Neuropathy**
*   **Anxiety, depression, fear of recurrence**
*   **Lymphedema**
*   **Organ dysfunction** (e.g., heart, lung, kidney)
*   **Sexual dysfunction**
*   **Secondary cancers** (risk)",4474,ok,
medquestions-500-0119,gemini-2.5-flash,What are the genetic changes related to homocystinuria ?,"Homocystinuria is primarily caused by mutations in the **CBS** gene. Less commonly, mutations in genes involved in methionine remethylation like **MTHFR**, **MTR**, **MTRR**, or those affecting cobalamin metabolism (e.g., **MMACHC** for cblC) can also be responsible.",5682,ok,
medquestions-500-0120,gemini-2.5-flash,What is (are) Glaucoma ?,"Glaucoma is a group of eye conditions that damage the optic nerve, often due to abnormally high pressure inside the eye (intraocular pressure). This damage can lead to progressive, irreversible vision loss and blindness if untreated.",2916,ok,
medquestions-500-0121,gemini-2.5-flash,Is Pyruvate carboxylase deficiency inherited ?,"Yes, Pyruvate carboxylase deficiency is inherited. It follows an autosomal recessive pattern.",1511,ok,
medquestions-500-0122,gemini-2.5-flash,What are the symptoms of Treacher Collins syndrome 3 ?,"Treacher Collins syndrome, regardless of specific genetic subtype (e.g., type 3, often associated with *POLR1D* gene), presents with characteristic craniofacial abnormalities. Symptoms include:

*   Underdeveloped cheekbones (malar hypoplasia)
*   Small lower jaw (micrognathia)
*   Downward-slanting eyes
*   Lower eyelid coloboma (notch or gap)
*   Malformed or absent outer ears (microtia/anotia)
*   Conductive hearing loss
*   Potential for cleft palate, breathing, and feeding difficulties due to airway compromise.",5779,ok,
medquestions-500-0123,gemini-2.5-flash,What is (are) Iridocorneal endothelial syndrome ?,"Iridocorneal Endothelial (ICE) syndrome is a rare, acquired eye disorder characterized by abnormal proliferation of corneal endothelial cells. These cells migrate over the iris and into the anterior chamber angle, leading to:

1.  **Corneal edema:** Due to endothelial dysfunction.
2.  **Glaucoma:** From blockage of the drainage angle.
3.  **Iris atrophy and holes:** From pulling and distortion by the migrating cells.

It typically affects one eye.",1729,ok,
medquestions-500-0124,gemini-2.5-flash,Is X-linked hypophosphatemia inherited ?,"Yes, X-linked hypophosphatemia is inherited in an X-linked dominant pattern.",1228,ok,
medquestions-500-0125,gemini-2.5-flash,Is familial acute myeloid leukemia with mutated CEBPA inherited ?,"Yes, familial acute myeloid leukemia with a germline CEBPA mutation is inherited in an autosomal dominant pattern.",2845,ok,
medquestions-500-0126,gemini-2.5-flash,What is (are) G6PD Deficiency ?,"G6PD Deficiency is a common genetic disorder where the body lacks or has insufficient levels of the enzyme glucose-6-phosphate dehydrogenase. This enzyme is crucial for the normal function of red blood cells, protecting them from damage. Its deficiency can lead to hemolytic anemia, especially when triggered by certain foods, medications, or infections.",1496,ok,
medquestions-500-0127,gemini-2.5-flash,What causes COPD ?,"Long-term exposure to irritating gases or particulate matter, most often from **cigarette smoke**.

Other causes include:
*   Secondhand smoke
*   Air pollution
*   Occupational dusts and chemicals
*   Genetic factors (alpha-1 antitrypsin deficiency)",1386,ok,
medquestions-500-0128,gemini-2.5-flash,How to diagnose Primary Familial Brain Calcification ?,"Diagnosis primarily involves:

1.  **Brain CT scan:** Reveals characteristic bilateral, symmetrical intracranial calcifications (e.g., basal ganglia).
2.  **Exclusion of secondary causes:** Ruling out other conditions causing brain calcification (e.g., parathyroid disorders, infections).
3.  **Family history:** Supports the diagnosis.
4.  **Genetic testing:** Can confirm specific gene mutations.",5499,ok,
medquestions-500-0129,gemini-2.5-flash,What are the treatments for Hypotension ?,"*   **Fluid resuscitation** (IV fluids)
*   **Vasopressors** (medications to constrict blood vessels)
*   **Treating the underlying cause**
*   **Dietary changes** (e.g., increased salt/fluid for chronic orthostatic)
*   **Positioning** (e.g., elevating legs)",3113,ok,
medquestions-500-0130,gemini-2.5-flash,What causes Hemochromatosis ?,Hemochromatosis is caused by excessive iron absorption and accumulation in the body. It is often genetic (hereditary hemochromatosis) or can be acquired due to other medical conditions like frequent blood transfusions.,1927,ok,
medquestions-500-0131,gemini-2.5-flash,What are the genetic changes related to familial exudative vitreoretinopathy ?,"Familial exudative vitreoretinopathy (FEVR) is primarily associated with mutations in genes involved in the Wnt signaling pathway, including:

*   ***FZD4***
*   ***LRP5***
*   ***TSPAN12***
*   ***NDP***
*   ***KIF11***",2099,ok,
medquestions-500-0132,gemini-2.5-flash,What are the treatments for Crouzon syndrome ?,"Treatment for Crouzon syndrome involves a multidisciplinary approach focusing on:

*   **Surgery:**
    *   **Craniosynostosis repair:** To reshape the skull, relieve intracranial pressure, and allow brain growth.
    *   **Orbital decompression:** To correct shallow eye sockets and protect the eyes.
    *   **Midface advancement:** To improve breathing, dental alignment, and facial appearance.
*   **Management of complications:**
    *   Hydrocephalus (shunt placement if needed).
    *   Hearing loss (hearing aids, sometimes surgery).
    *   Vision problems (eye care, glasses).
    *   Respiratory issues (CPAP, tracheostomy if severe).
    *   Dental/orthodontic care.",2671,ok,
medquestions-500-0133,gemini-2.5-flash,What are the treatments for Nephrocalcinosis ?,"Treatment focuses on:

1.  **Addressing the underlying cause** (e.g., hypercalcemia, hypercalciuria).
2.  **Increased fluid intake** to dilute urine.
3.  **Dietary modifications** (e.g., low sodium, appropriate calcium/oxalate intake).
4.  **Medications** such as thiazide diuretics (to reduce urinary calcium) or potassium citrate (to alkalinize urine and inhibit stone formation), depending on the specific metabolic derangement.
5.  **Managing complications** like kidney stones or renal impairment.",5102,ok,
medquestions-500-0134,gemini-2.5-flash,What are the symptoms of Nevoid basal cell carcinoma syndrome ?,"Symptoms of Nevoid Basal Cell Carcinoma Syndrome (Gorlin Syndrome) include:

*   Multiple basal cell carcinomas (often early onset)
*   Odontogenic keratocysts of the jaw
*   Skeletal abnormalities (e.g., bifid ribs, kyphoscoliosis, frontal bossing)
*   Palmar and plantar pits
*   Increased risk of medulloblastoma (a brain tumor)",3977,ok,
medquestions-500-0135,gemini-2.5-flash,How many people are affected by congenital hyperinsulinism ?,"Congenital hyperinsulinism is very rare, affecting approximately 1 in 25,000 to 1 in 50,000 live births, though incidence can be higher in specific genetic populations.",2106,ok,
medquestions-500-0136,gemini-2.5-flash,What are the genetic changes related to cap myopathy ?,"Mutations in the *NEB* gene, which encodes the nebulin protein, are the primary genetic cause. Less commonly, mutations in *ACTA1* have also been identified.",2325,ok,
medquestions-500-0137,gemini-2.5-flash,What are the symptoms of Autosomal dominant neuronal ceroid lipofuscinosis 4B ?,"Adult-onset progressive neurodegeneration, including parkinsonism, ataxia, dystonia, myoclonus, cognitive decline, and psychiatric symptoms. Visual loss and epilepsy are typically absent or late.",4112,ok,
medquestions-500-0138,gemini-2.5-flash,What is (are) Drug Abuse ?,"Drug abuse is the harmful use of any psychoactive substance for non-medical purposes, leading to adverse physical, psychological, or social consequences.",2783,ok,
medquestions-500-0139,gemini-2.5-flash,What are the symptoms of Respiratory Failure ?,"Shortness of breath, rapid breathing, rapid heart rate, confusion, drowsiness, and bluish skin/lips (cyanosis).",1799,ok,
medquestions-500-0140,gemini-2.5-flash,What is (are) Synovial Chondromatosis ?,"Synovial Chondromatosis is a rare, benign condition characterized by the formation of multiple cartilaginous nodules within the synovial lining of joints, bursae, or tendon sheaths. These nodules can detach and become loose bodies within the joint space.",1244,ok,
medquestions-500-0141,gemini-2.5-flash,What are the treatments for Jervell and Lange-Nielsen syndrome ?,"Treatment for Jervell and Lange-Nielsen syndrome focuses on preventing life-threatening arrhythmias and managing hearing loss:

1.  **Beta-blockers:** First-line therapy to reduce risk of arrhythmias.
2.  **Implantable Cardioverter-Defibrillator (ICD):** For high-risk patients or those who fail beta-blocker therapy.
3.  **Lifestyle Modifications:** Avoiding strenuous exercise and QT-prolonging medications.
4.  **Left Cardiac Sympathetic Denervation (LCSD):** For patients refractory to other therapies.
5.  **Hearing Aids/Cochlear Implants:** To manage sensorineural hearing loss.",3589,ok,
medquestions-500-0142,gemini-2.5-flash,Is Glucose-6-phosphate dehydrogenase deficiency inherited ?,"Yes, Glucose-6-phosphate dehydrogenase deficiency is inherited. It is an X-linked recessive disorder.",1456,ok,
medquestions-500-0143,gemini-2.5-flash,Is permanent neonatal diabetes mellitus inherited ?,"Yes. Permanent neonatal diabetes mellitus is a monogenic disorder, meaning it's caused by mutations in specific genes, which can be inherited from a parent or occur spontaneously (de novo).",2706,ok,
medquestions-500-0144,gemini-2.5-flash,What is (are) Hajdu-Cheney syndrome ?,"Hajdu-Cheney syndrome is a rare, autosomal dominant genetic disorder characterized by progressive acro-osteolysis (resorption of bone, particularly at the ends of fingers and toes), short stature, craniofacial abnormalities (e.g., hypertelorism, prominent forehead), and dental anomalies. It is caused by a mutation in the *NOTCH2* gene.",1508,ok,
medquestions-500-0145,gemini-2.5-flash,What are the genetic changes related to aminoacylase 1 deficiency ?,"Mutations in the *ACY1* gene, inherited in an autosomal recessive pattern.",1481,ok,
medquestions-500-0146,gemini-2.5-flash,How to diagnose Thymoma and Thymic Carcinoma ?,"Diagnosis typically involves:

1.  **Imaging:** Chest X-ray, CT scan of the chest (primary), MRI.
2.  **Biopsy:** Core needle biopsy, mediastinoscopy, or surgical excisional biopsy provides definitive histological diagnosis.
3.  **Blood tests:** May include acetylcholine receptor (AChR) antibodies if Myasthenia Gravis is suspected.",1928,ok,
medquestions-500-0147,gemini-2.5-flash,What is (are) High Blood Pressure and Kidney Disease ?,"*   **High Blood Pressure (Hypertension):** A condition where the force of blood against your artery walls is consistently too high.
*   **Kidney Disease (Renal Disease):** Refers to conditions where the kidneys are damaged and cannot filter blood properly, leading to waste buildup.

They often co-exist and can worsen each other.",4026,ok,
medquestions-500-0148,gemini-2.5-flash,What causes Pachygyria ?,"Pachygyria is primarily caused by **genetic mutations** that disrupt neuronal migration during fetal brain development, leading to abnormally thick and few brain folds.",3974,ok,
medquestions-500-0149,gemini-2.5-flash,What is (are) Split hand foot malformation ?,"Split hand foot malformation (SHFM) is a congenital limb difference characterized by the absence of the central rays of the hands and/or feet, resulting in a deep cleft that divides the limb into two parts, often giving a ""claw-like"" appearance. It can affect one or multiple limbs and varies in severity.",2606,ok,
