qid,model,question,model_answer,latency_ms,status,error
medquestions-500-0071,gpt-4o-mini,How to diagnose Chronic Fatigue Syndrome (CFS) ?,"Chronic Fatigue Syndrome (CFS) is diagnosed based on specific criteria, including:

1. **Persistent Fatigue**: Unexplained fatigue lasting at least six months, not improved by rest.
2. **Post-Exertional Malaise**: Worsening of symptoms after physical or mental exertion.
3. **Sleep Disturbances**: Unrefreshing sleep or other sleep issues.
4. **Cognitive Impairments**: Problems with memory, concentration, or information processing.
5. **Other Symptoms**: May include joint pain, headaches, muscle pain, and sore throat.

Diagnosis is primarily clinical, ruling out other conditions with similar symptoms. A healthcare provider may use specific diagnostic criteria, such as the Fukuda criteria or the Institute of Medicine criteria.",3047,ok,
medquestions-500-0072,gpt-4o-mini,What are the symptoms of Salcedo syndrome ?,"Salcedo syndrome is characterized by symptoms such as recurrent episodes of fever, abdominal pain, and skin rashes. It may also include joint pain and other systemic symptoms. If you suspect this condition, consult a healthcare professional for proper diagnosis and management.",1482,ok,
medquestions-500-0073,gpt-4o-mini,How many people are affected by Lynch syndrome ?,"Lynch syndrome affects approximately 1 in 279 individuals in the general population, but the prevalence can vary based on specific populations and family histories.",1311,ok,
medquestions-500-0074,gpt-4o-mini,What is (are) Flu ?,"Flu, or influenza, is a contagious viral infection that affects the respiratory system. It is caused by influenza viruses and can lead to symptoms such as fever, cough, sore throat, body aches, fatigue, and sometimes gastrointestinal symptoms. There are several strains of the virus, and it can vary in severity. Vaccination is available to help prevent infection.",2608,ok,
medquestions-500-0075,gpt-4o-mini,What causes Klinefelter syndrome ?,"Klinefelter syndrome is caused by the presence of an extra X chromosome in males, resulting in a 47,XXY karyotype. This chromosomal abnormality occurs during meiosis, either in the formation of the sperm or egg, leading to the extra chromosome in the fertilized egg.",1690,ok,
medquestions-500-0076,gpt-4o-mini,What are the treatments for Alkhurma Hemorrhagic Fever (AHF) ?,"There is no specific antiviral treatment for Alkhurma Hemorrhagic Fever (AHF). Supportive care is the primary approach, which includes:

1. **Fluid management**: To prevent dehydration.
2. **Symptomatic treatment**: Pain relief and management of fever.
3. **Monitoring**: Close observation for complications.
4. **Transfusion**: If necessary, for severe bleeding or low platelet counts.

Preventive measures, such as avoiding contact with ticks and minimizing exposure to potential animal reservoirs, are also important.",2143,ok,
medquestions-500-0077,gpt-4o-mini,What are the treatments for primary macronodular adrenal hyperplasia ?,"Treatment for primary macronodular adrenal hyperplasia typically includes:

1. **Surgical Intervention**: Adrenalectomy (removal of the affected adrenal gland) may be considered, especially if there are significant hormone excess or tumors.
2. **Medical Management**: Medications to control hormone levels, such as mineralocorticoid receptor antagonists (e.g., spironolactone) or glucocorticoids, may be used.
3. **Monitoring**: Regular follow-up and monitoring of hormone levels and symptoms.

Consultation with an endocrinologist is essential for personalized treatment planning.",3174,ok,
medquestions-500-0078,gpt-4o-mini,What are the genetic changes related to Meige disease ?,"Meige disease, also known as idiopathic or primary blepharospasm, is primarily considered a movement disorder rather than a genetic condition. While specific genetic changes have not been definitively identified, some studies suggest potential associations with variations in genes related to neurotransmitter systems and movement regulation. However, more research is needed to clarify any genetic links.",1700,ok,
medquestions-500-0079,gpt-4o-mini,What causes Hereditary spherocytosis ?,"Hereditary spherocytosis is caused by genetic mutations that affect proteins in the red blood cell membrane, leading to a loss of membrane stability. This results in the formation of spherical-shaped red blood cells that are more prone to hemolysis (destruction). The most common mutations involve genes such as ANK1, SPTB, and SLC4A1.",2025,ok,
medquestions-500-0080,gpt-4o-mini,Is Hereditary multiple osteochondromas inherited ?,"Yes, Hereditary multiple osteochondromas is inherited in an autosomal dominant manner.",1189,ok,
medquestions-500-0081,gpt-4o-mini,What is the outlook for Infantile Spasms ?,"The outlook for infantile spasms varies. Early diagnosis and treatment can improve outcomes, but some children may experience developmental delays or ongoing seizures. Long-term prognosis depends on the underlying cause and response to treatment. Regular follow-up with a healthcare provider is essential.",1493,ok,
medquestions-500-0082,gpt-4o-mini,What are the treatments for Atherosclerosis ?,"Treatments for atherosclerosis include:

1. **Lifestyle Changes**: Diet modification, regular exercise, smoking cessation, and weight management.
2. **Medications**: Statins, antiplatelet agents (like aspirin), blood pressure medications, and medications to control diabetes.
3. **Medical Procedures**: Angioplasty and stenting, or bypass surgery in severe cases.
4. **Monitoring and Management**: Regular check-ups to monitor heart health and manage risk factors. 

Always consult a healthcare provider for personalized treatment options.",2474,ok,
medquestions-500-0083,gpt-4o-mini,What are the symptoms of Hepatic venoocclusive disease with immunodeficiency ?,"Symptoms of Hepatic venoocclusive disease (HVOD) with immunodeficiency may include:

- Jaundice (yellowing of the skin and eyes)
- Abdominal pain and swelling
- Ascites (fluid accumulation in the abdomen)
- Hepatomegaly (enlarged liver)
- Weight gain or loss
- Fatigue
- Nausea and vomiting
- Increased susceptibility to infections due to immunodeficiency

Consult a healthcare professional for a proper diagnosis and treatment.",2230,ok,
medquestions-500-0084,gpt-4o-mini,What is (are) Male Breast Cancer ?,"Male breast cancer is a rare type of cancer that occurs in the breast tissue of men. It typically presents as a lump or mass in the breast, and can also involve changes in the skin or nipple. Risk factors include age, family history, genetic mutations (like BRCA2), and exposure to radiation. Treatment options may include surgery, radiation, chemotherapy, and hormone therapy.",2135,ok,
medquestions-500-0085,gpt-4o-mini,What are the treatments for Friedreich's Ataxia ?,"There is currently no cure for Friedreich's Ataxia, but treatments focus on managing symptoms and improving quality of life. Common approaches include:

1. **Physical Therapy**: To improve mobility and coordination.
2. **Occupational Therapy**: To assist with daily activities.
3. **Speech Therapy**: For communication and swallowing difficulties.
4. **Medications**: To manage symptoms like pain, spasticity, and heart issues.
5. **Nutritional Support**: To address dietary needs and maintain weight.
6. **Surgery**: In some cases, to correct scoliosis or other complications.

Clinical trials for potential therapies are ongoing.",3260,ok,
medquestions-500-0086,gpt-4o-mini,Who is at risk for Prostate Cancer? ?,"Risk factors for prostate cancer include:

1. Age: Men over 50 are at higher risk.
2. Family history: Having a father or brother with prostate cancer increases risk.
3. Race: African American men have a higher risk.
4. Genetics: Certain inherited gene mutations (e.g., BRCA1, BRCA2) can increase risk.
5. Diet: High-fat diets and obesity may contribute to risk.

Regular screenings are recommended for those at higher risk.",2689,ok,
medquestions-500-0087,gpt-4o-mini,What to do for Urinary Tract Infections in Children ?,"For urinary tract infections (UTIs) in children, consult a pediatrician for diagnosis and treatment. Common steps include:

1. **Antibiotics**: Prescribed by a doctor based on the infection type.
2. **Hydration**: Encourage fluid intake to help flush out bacteria.
3. **Pain Relief**: Over-the-counter pain relievers may be recommended.
4. **Hygiene**: Teach proper wiping techniques and encourage regular bathroom use.
5. **Follow-up**: Ensure follow-up appointments to confirm the infection has cleared.

Always seek medical advice for appropriate care.",2756,ok,
medquestions-500-0088,gpt-4o-mini,How to diagnose Varicose Veins ?,Varicose veins are diagnosed through a physical examination and patient history. A healthcare provider may also use ultrasound imaging to assess blood flow and identify any underlying issues.,1215,ok,
medquestions-500-0089,gpt-4o-mini,What is (are) Childhood Central Nervous System Embryonal Tumors ?,"Childhood Central Nervous System Embryonal Tumors are a group of malignant tumors that arise from immature nerve cells in the brain or spinal cord. The most common types include medulloblastoma, atypical teratoid/rhabdoid tumor (AT/RT), and primitive neuroectodermal tumors (PNETs). These tumors typically occur in children and can affect brain function, leading to symptoms like headaches, nausea, and neurological deficits. Treatment often involves surgery, chemotherapy, and radiation therapy.",2846,ok,
medquestions-500-0090,gpt-4o-mini,What is (are) laryngo-onycho-cutaneous syndrome ?,"Laryngo-onycho-cutaneous syndrome is a rare genetic disorder characterized by abnormalities in the larynx (voice box), nails (onycho), and skin (cutaneous). It may involve respiratory issues, nail dystrophy, and skin lesions. The condition is often associated with mutations in specific genes and may require multidisciplinary management for symptoms.",2112,ok,
medquestions-500-0091,gpt-4o-mini,What are the treatments for Mitochondrial genetic disorders ?,"Treatment for mitochondrial genetic disorders focuses on managing symptoms and improving quality of life. Options may include:

1. **Nutritional supplements**: Coenzyme Q10, L-carnitine, and B vitamins.
2. **Physical therapy**: To improve muscle strength and function.
3. **Medications**: To manage specific symptoms like seizures or pain.
4. **Dietary modifications**: High-fat, low-carbohydrate diets in some cases.
5. **Gene therapy**: Experimental approaches are being researched.
6. **Supportive care**: Including occupational and speech therapy.

Consultation with a specialist is essential for personalized treatment plans.",3184,ok,
medquestions-500-0092,gpt-4o-mini,What are the treatments for Cramp-fasciculation syndrome ?,"Treatments for Cramp-fasciculation syndrome may include:

1. **Medications**: Muscle relaxants (e.g., baclofen), anticonvulsants (e.g., gabapentin), or benzodiazepines.
2. **Lifestyle modifications**: Regular exercise, hydration, and electrolyte balance.
3. **Physical therapy**: Stretching and strengthening exercises.
4. **Avoiding triggers**: Identifying and managing stressors or activities that exacerbate symptoms.

Consult a healthcare provider for personalized treatment options.",2460,ok,
medquestions-500-0093,gpt-4o-mini,What are the treatments for SYNGAP1-related intellectual disability ?,"Currently, there is no specific cure for SYNGAP1-related intellectual disability. Treatments focus on managing symptoms and may include:

1. **Therapies**: 
   - Speech therapy
   - Occupational therapy
   - Physical therapy

2. **Educational support**: Tailored educational programs to meet individual learning needs.

3. **Medications**: To manage associated symptoms like seizures or behavioral issues, as prescribed by a healthcare provider.

4. **Support services**: Family support and counseling.

Consultation with a healthcare professional is essential for personalized treatment plans.",2623,ok,
medquestions-500-0094,gpt-4o-mini,Is hereditary leiomyomatosis and renal cell cancer inherited ?,"Yes, hereditary leiomyomatosis and renal cell cancer (HLRCC) is inherited in an autosomal dominant manner.",830,ok,
medquestions-500-0095,gpt-4o-mini,What are the symptoms of Neuronal ceroid lipofuscinosis ?,"Symptoms of Neuronal ceroid lipofuscinosis (NCL) can include:

- Vision loss
- Seizures
- Cognitive decline
- Motor skill deterioration
- Behavioral changes
- Muscle weakness
- Speech difficulties
- Sleep disturbances

Symptoms typically appear in childhood and progress over time.",1628,ok,
medquestions-500-0096,gpt-4o-mini,Do you have information about Toddler Health,"Yes, I can provide information about toddler health. What specific topics are you interested in?",1213,ok,
medquestions-500-0097,gpt-4o-mini,What is (are) Amyopathic dermatomyositis ?,"Amyopathic dermatomyositis is a form of dermatomyositis characterized by skin manifestations without significant muscle weakness or inflammation. Patients may exhibit skin rashes typical of dermatomyositis, but they do not show the muscle involvement typically associated with the condition. It can be associated with underlying malignancies or other autoimmune diseases.",1904,ok,
medquestions-500-0098,gpt-4o-mini,Is spinal muscular atrophy inherited ?,"Yes, spinal muscular atrophy (SMA) is inherited in an autosomal recessive manner.",834,ok,
medquestions-500-0099,gpt-4o-mini,What are the symptoms of Glycogen storage disease type 12 ?,"Glycogen storage disease type 12, also known as muscle phosphorylase deficiency, primarily presents with symptoms such as:

- Muscle cramps
- Exercise intolerance
- Myoglobinuria (dark urine after exercise)
- Muscle weakness

Symptoms typically manifest during physical activity.",1333,ok,
medquestions-500-0100,gpt-4o-mini,How many people are affected by myostatin-related muscle hypertrophy ?,"Myostatin-related muscle hypertrophy is extremely rare, with only a few dozen cases reported worldwide. It is a genetic condition caused by mutations in the MSTN gene.",1487,ok,
medquestions-500-0101,gpt-4o-mini,How many people are affected by glycine encephalopathy ?,"Glycine encephalopathy, also known as non-ketotic hyperglycinemia, is a rare genetic disorder. It is estimated to affect approximately 1 in 100,000 to 1 in 200,000 live births.",1297,ok,
medquestions-500-0102,gpt-4o-mini,How to prevent Sexual and Urologic Problems of Diabetes ?,"To prevent sexual and urologic problems related to diabetes, consider the following strategies:

1. **Maintain Blood Sugar Control**: Keep blood glucose levels within target ranges through diet, exercise, and medication.
2. **Regular Check-ups**: Schedule regular visits with healthcare providers to monitor diabetes and related complications.
3. **Healthy Lifestyle**: Adopt a balanced diet, engage in regular physical activity, and maintain a healthy weight.
4. **Avoid Smoking and Limit Alcohol**: Both can exacerbate urologic and sexual issues.
5. **Manage Blood Pressure and Cholesterol**: Keep these levels in check to reduce complications.
6. **Stay Hydrated**: Drink plenty of water to support kidney function.
7. **Pelvic Floor Exercises**: Consider Kegel exercises to strengthen pelvic muscles.
8. **Open Communication**: Discuss any concerns with a healthcare provider for early intervention.

Regular monitoring and proactive management are key to preventing complications.",3715,ok,
medquestions-500-0103,gpt-4o-mini,How many people are affected by familial atrial fibrillation ?,"Familial atrial fibrillation affects approximately 5-10% of individuals with atrial fibrillation, indicating a genetic component in some cases.",1091,ok,
medquestions-500-0104,gpt-4o-mini,How to diagnose Diffuse idiopathic skeletal hyperostosis ?,"Diffuse idiopathic skeletal hyperostosis (DISH) is diagnosed through a combination of clinical evaluation and imaging studies. Key steps include:

1. **Clinical Assessment**: Look for symptoms such as stiffness, particularly in the thoracic spine, and a history of back pain.

2. **Imaging**: X-rays are the primary tool, showing characteristic findings such as:
   - Calcification or ossification of the anterior longitudinal ligament.
   - Preservation of disc height.
   - Involvement of at least four contiguous vertebrae.

3. **Exclusion of Other Conditions**: Rule out other causes of similar symptoms, such as ankylosing spondylitis or osteoarthritis.

4. **Laboratory Tests**: May be performed to exclude inflammatory or metabolic disorders, but are not definitive for DISH.

A rheumatologist or orthopedic specialist typically conducts the diagnosis.",3935,ok,
medquestions-500-0105,gpt-4o-mini,Who is at risk for Insomnia? ?,"Individuals at risk for insomnia include those with:

1. **Chronic stress**: High levels of anxiety or stress.
2. **Mental health disorders**: Depression, anxiety, PTSD.
3. **Medical conditions**: Chronic pain, asthma, diabetes.
4. **Substance use**: Alcohol, caffeine, nicotine, or certain medications.
5. **Age**: Older adults are more prone to insomnia.
6. **Lifestyle factors**: Irregular sleep schedules, lack of physical activity.
7. **Shift work**: Those with non-traditional work hours.",2772,ok,
medquestions-500-0106,gpt-4o-mini,What to do for Inguinal Hernia ?,"For an inguinal hernia, treatment options include:

1. **Watchful Waiting**: If asymptomatic and not causing issues.
2. **Surgery**: Recommended for symptomatic hernias or if complications arise. Options include open surgery or laparoscopic repair.

Consult a healthcare provider for personalized advice.",1961,ok,
medquestions-500-0107,gpt-4o-mini,What is (are) Hypomyelination with atrophy of basal ganglia and cerebellum ?,"Hypomyelination with atrophy of the basal ganglia and cerebellum refers to a neurological condition characterized by reduced myelin (the protective sheath around nerve fibers) and shrinkage (atrophy) of specific brain regions, particularly the basal ganglia and cerebellum. This can lead to motor and cognitive impairments. It is often associated with genetic disorders, such as hypomyelination syndromes, and may present with symptoms like developmental delays, movement disorders, and coordination issues. Diagnosis typically involves imaging studies and genetic testing.",2219,ok,
medquestions-500-0108,gpt-4o-mini,What are the genetic changes related to KBG syndrome ?,"KBG syndrome is primarily associated with mutations in the ANKRD11 gene, located on chromosome 16. These mutations can lead to various developmental and physical features characteristic of the syndrome.",947,ok,
medquestions-500-0109,gpt-4o-mini,What causes Isovaleric acidemia ?,"Isovaleric acidemia is caused by a deficiency of the enzyme isovaleryl-CoA dehydrogenase, which is involved in the metabolism of the amino acid leucine. This genetic disorder is inherited in an autosomal recessive manner.",1347,ok,
medquestions-500-0110,gpt-4o-mini,How to diagnose Parsonage Turner syndrome ?,"Parsonage-Turner syndrome is diagnosed through a combination of clinical evaluation and diagnostic tests. Key steps include:

1. **Clinical History**: Assessing symptoms such as sudden shoulder pain, weakness, and atrophy of shoulder muscles.
2. **Physical Examination**: Evaluating muscle strength and reflexes in the affected area.
3. **Electromyography (EMG)**: To assess nerve function and identify any nerve damage.
4. **Magnetic Resonance Imaging (MRI)**: May be used to rule out other conditions and visualize nerve involvement.

Diagnosis is primarily clinical, supported by these tests.",3308,ok,
medquestions-500-0111,gpt-4o-mini,What is the outlook for Atypical Chronic Myelogenous Leukemia ?,"Atypical Chronic Myelogenous Leukemia (CML) has a variable outlook depending on factors such as the patient's age, overall health, and response to treatment. Generally, with targeted therapies like tyrosine kinase inhibitors (TKIs), many patients can achieve good control of the disease and maintain a good quality of life. However, it may progress to more aggressive forms, and long-term management is often necessary. Regular monitoring and treatment adjustments are crucial for optimal outcomes.",2353,ok,
medquestions-500-0112,gpt-4o-mini,What are the symptoms of Agenesis of the dorsal pancreas ?,"Symptoms of agenesis of the dorsal pancreas can include:

- Abdominal pain
- Nausea and vomiting
- Weight loss
- Malabsorption and diarrhea
- Diabetes mellitus (due to insufficient insulin production)

Some individuals may be asymptomatic. Diagnosis often occurs incidentally during imaging studies.",1742,ok,
medquestions-500-0113,gpt-4o-mini,What is (are) Primrose syndrome ?,"Primrose syndrome is a rare genetic disorder characterized by features such as facial dysmorphism, developmental delays, and various other anomalies. It is associated with mutations in the KMT2D gene. Symptoms can include growth delays, intellectual disability, and distinctive facial features. Diagnosis is typically made through clinical evaluation and genetic testing.",1793,ok,
medquestions-500-0114,gpt-4o-mini,What is (are) Cap myopathy ?,"Cap myopathy is a rare muscle disorder characterized by the presence of cap-like structures in muscle fibers, often associated with weakness and muscle wasting. It can be linked to genetic mutations and may present with symptoms such as muscle pain and fatigue. Diagnosis typically involves muscle biopsy and genetic testing. Treatment focuses on managing symptoms and improving muscle function.",1776,ok,
medquestions-500-0115,gpt-4o-mini,What are the symptoms of Nocardiosis ?,"Symptoms of nocardiosis can include:

- Cough
- Chest pain
- Shortness of breath
- Fever
- Night sweats
- Fatigue
- Skin lesions (in cutaneous nocardiosis)
- Brain abscesses (in disseminated cases)

Symptoms may vary based on the site of infection.",1677,ok,
medquestions-500-0116,gpt-4o-mini,What is (are) Uterine Sarcoma ?,"Uterine sarcomas are rare malignant tumors that arise from the muscle or connective tissue of the uterus. They differ from more common uterine cancers, such as endometrial carcinoma. Types of uterine sarcomas include leiomyosarcoma, endometrial stromal sarcoma, and carcinosarcoma. Symptoms may include abnormal bleeding, pelvic pain, and an enlarged uterus. Treatment typically involves surgery, and may include chemotherapy or radiation therapy.",2553,ok,
medquestions-500-0117,gpt-4o-mini,What are the symptoms of Ameloonychohypohidrotic syndrome ?,"Ameloonychohypohidrotic syndrome is characterized by:

1. Hypodontia or anodontia (missing teeth)
2. Abnormal or absent nails (onychodystrophy)
3. Reduced sweating (hypohidrosis)
4. Possible skin abnormalities
5. Facial dysmorphism (e.g., a flat face, prominent forehead)

Symptoms can vary in severity among individuals.",1945,ok,
medquestions-500-0118,gpt-4o-mini,What are the symptoms of Surviving Cancer ?,"Survivors of cancer may experience a range of symptoms, including:

1. Fatigue
2. Pain
3. Cognitive changes (often referred to as ""chemo brain"")
4. Emotional changes (anxiety, depression)
5. Changes in appetite or weight
6. Sleep disturbances
7. Physical changes (scarring, lymphedema)
8. Increased risk of secondary cancers

It's important for survivors to discuss any symptoms with their healthcare provider.",1847,ok,
medquestions-500-0119,gpt-4o-mini,What are the genetic changes related to homocystinuria ?,"Homocystinuria is primarily caused by mutations in the CBS gene, which encodes the enzyme cystathionine beta-synthase. This enzyme is involved in the metabolism of homocysteine. Other rare forms of homocystinuria can be caused by mutations in genes such as MTHFR, MTR, and MTRR, affecting different pathways of homocysteine metabolism.",3626,ok,
medquestions-500-0120,gpt-4o-mini,What is (are) Glaucoma ?,"Glaucoma is a group of eye conditions that damage the optic nerve, often due to increased intraocular pressure. It can lead to vision loss and blindness if untreated. The most common types are open-angle glaucoma and angle-closure glaucoma. Regular eye exams are essential for early detection and management.",1520,ok,
medquestions-500-0121,gpt-4o-mini,Is Pyruvate carboxylase deficiency inherited ?,"Yes, pyruvate carboxylase deficiency is inherited in an autosomal recessive manner.",878,ok,
medquestions-500-0122,gpt-4o-mini,What are the symptoms of Treacher Collins syndrome 3 ?,"Treacher Collins syndrome type 3 typically includes symptoms such as facial deformities, particularly affecting the jaw, cheekbones, and ears; hearing loss; cleft palate; and possible vision problems. Other features may include dental abnormalities and respiratory issues. Severity can vary widely among individuals.",1500,ok,
medquestions-500-0123,gpt-4o-mini,What is (are) Iridocorneal endothelial syndrome ?,"Iridocorneal endothelial syndrome (ICE) is a group of eye disorders characterized by abnormal proliferation of corneal endothelial cells, leading to corneal edema, iris changes, and glaucoma. It includes three main types: Chandler's syndrome, progressive iris atrophy, and essential iris atrophy. Symptoms may include blurred vision, glare, and eye pain. Treatment often involves managing glaucoma and may require surgical intervention.",1608,ok,
medquestions-500-0124,gpt-4o-mini,Is X-linked hypophosphatemia inherited ?,"Yes, X-linked hypophosphatemia is inherited in an X-linked dominant pattern, primarily affecting males.",990,ok,
medquestions-500-0125,gpt-4o-mini,Is familial acute myeloid leukemia with mutated CEBPA inherited ?,"Yes, familial acute myeloid leukemia (AML) with mutated CEBPA can be inherited in an autosomal dominant manner.",1103,ok,
medquestions-500-0126,gpt-4o-mini,What is (are) G6PD Deficiency ?,"G6PD deficiency is a genetic disorder where the body lacks the enzyme glucose-6-phosphate dehydrogenase. This enzyme is crucial for protecting red blood cells from damage. Individuals with this deficiency may experience hemolytic anemia, especially when exposed to certain foods, medications, or infections. It is more common in males and can lead to symptoms like fatigue, jaundice, and dark urine.",1766,ok,
medquestions-500-0127,gpt-4o-mini,What causes COPD ?,"Chronic Obstructive Pulmonary Disease (COPD) is primarily caused by long-term exposure to irritants that damage the lungs and airways. The main causes include:

1. **Cigarette smoking** - the leading cause.
2. **Air pollution** - including indoor and outdoor pollutants.
3. **Occupational exposure** - to dust, chemicals, and fumes.
4. **Genetic factors** - such as alpha-1 antitrypsin deficiency.
5. **Respiratory infections** - in childhood can increase risk.

Avoiding these risk factors can help prevent COPD.",1351572,ok,
medquestions-500-0128,gpt-4o-mini,How to diagnose Primary Familial Brain Calcification ?,"Primary Familial Brain Calcification (PFBC) is diagnosed through a combination of clinical evaluation and imaging studies. Key steps include:

1. **Clinical Assessment**: Evaluate symptoms such as neurological deficits, movement disorders, or psychiatric symptoms.
2. **Neuroimaging**: MRI or CT scans are used to identify characteristic calcifications in the basal ganglia and other brain regions.
3. **Family History**: Assess for a family history of similar symptoms or conditions, as PFBC is often hereditary.
4. **Genetic Testing**: Consider genetic testing for known mutations associated with PFBC, such as in the SLC20A2, PDGFB, or XPR1 genes.

Consultation with a neurologist is recommended for a comprehensive evaluation.",3934,ok,
medquestions-500-0129,gpt-4o-mini,What are the treatments for Hypotension ?,"Treatments for hypotension (low blood pressure) may include:

1. **Increased fluid intake**: Drinking more water to boost blood volume.
2. **Salt intake**: Increasing dietary salt under medical supervision.
3. **Compression stockings**: To improve blood circulation.
4. **Medications**: Such as fludrocortisone or midodrine to raise blood pressure.
5. **Lifestyle changes**: Eating smaller, more frequent meals and avoiding alcohol.

Consult a healthcare provider for personalized treatment options.",4142,ok,
medquestions-500-0130,gpt-4o-mini,What causes Hemochromatosis ?,"Hemochromatosis is primarily caused by genetic mutations, most commonly in the HFE gene, leading to excessive iron absorption from the diet. Other causes can include chronic liver disease, repeated blood transfusions, and certain metabolic disorders.",1361,ok,
medquestions-500-0131,gpt-4o-mini,What are the genetic changes related to familial exudative vitreoretinopathy ?,"Familial exudative vitreoretinopathy (FEVR) is primarily associated with mutations in genes involved in the development of the retinal vasculature. Key genes include:

1. **FZD4** (Frizzled Class Receptor 4)
2. **LRP5** (Low-Density Lipoprotein Receptor-Related Protein 5)
3. **NDP** (Norrie Disease Protein)
4. **TSPAN12** (Tetraspanin 12)
5. **RPE65** (Retinal Pigment Epithelium 65 kDa Protein)

These mutations can disrupt normal angiogenesis and lead to the characteristic retinal changes seen in FEVR.",3848,ok,
medquestions-500-0132,gpt-4o-mini,What are the treatments for Crouzon syndrome ?,"Treatments for Crouzon syndrome typically include:

1. **Surgery**: To correct skull shape and facial abnormalities, often involving craniosynostosis repair.
2. **Orthodontics**: To address dental and jaw alignment issues.
3. **Hearing aids**: For hearing loss management.
4. **Speech therapy**: To assist with communication difficulties.
5. **Regular monitoring**: For associated conditions and developmental progress.

Treatment plans are individualized based on the severity of symptoms.",2421,ok,
medquestions-500-0133,gpt-4o-mini,What are the treatments for Nephrocalcinosis ?,"Treatment for nephrocalcinosis focuses on addressing the underlying cause and may include:

1. **Hydration**: Increasing fluid intake to dilute urine.
2. **Dietary modifications**: Reducing calcium and oxalate intake if necessary.
3. **Medications**: Thiazide diuretics to reduce calcium excretion, or potassium citrate to prevent stone formation.
4. **Management of underlying conditions**: Treating hyperparathyroidism, renal tubular acidosis, or other contributing disorders.

Consult a healthcare provider for personalized treatment options.",2323,ok,
medquestions-500-0134,gpt-4o-mini,What are the symptoms of Nevoid basal cell carcinoma syndrome ?,"Symptoms of Nevoid Basal Cell Carcinoma Syndrome (NBCCS) include:

1. Multiple basal cell carcinomas (BCCs) at a young age.
2. Jaw cysts (odontogenic keratocysts).
3. Skeletal abnormalities (e.g., scoliosis, bifid ribs).
4. Palmar or plantar pits.
5. Calcification of the falx cerebri.
6. Increased risk of other tumors.
7. Facial features such as a broad forehead and hypertelorism.

Consult a healthcare professional for diagnosis and management.",3381,ok,
medquestions-500-0135,gpt-4o-mini,How many people are affected by congenital hyperinsulinism ?,"Congenital hyperinsulinism affects approximately 1 in 30,000 to 50,000 live births.",862,ok,
medquestions-500-0136,gpt-4o-mini,What are the genetic changes related to cap myopathy ?,"Cap myopathy is primarily associated with mutations in the **CAPN3** gene, which encodes the calpain-3 protein. Other genetic changes may involve mutations in genes related to muscle function, such as **DYSF** (dysferlin) and **SGCA** (sarcoglycan alpha), but CAPN3 mutations are the most common cause. These mutations lead to muscle weakness and structural abnormalities in muscle fibers.",2351,ok,
medquestions-500-0137,gpt-4o-mini,What are the symptoms of Autosomal dominant neuronal ceroid lipofuscinosis 4B ?,"Symptoms of Autosomal Dominant Neuronal Ceroid Lipofuscinosis 4B (CLN4B) may include:

- Progressive vision loss
- Seizures
- Cognitive decline
- Motor difficulties
- Behavioral changes
- Speech and language impairment

Symptoms typically appear in childhood or early adulthood and worsen over time.",2269,ok,
medquestions-500-0138,gpt-4o-mini,What is (are) Drug Abuse ?,"Drug abuse refers to the harmful or hazardous use of psychoactive substances, including alcohol and illicit drugs, leading to significant adverse consequences in various aspects of life, such as health, relationships, and social functioning. It often involves compulsive behavior and a lack of control over substance use.",1609,ok,
medquestions-500-0139,gpt-4o-mini,What are the symptoms of Respiratory Failure ?,"Symptoms of respiratory failure include:

1. Shortness of breath or difficulty breathing
2. Rapid or shallow breathing
3. Confusion or altered mental status
4. Cyanosis (bluish color of lips or face)
5. Fatigue or weakness
6. Increased heart rate
7. Use of accessory muscles for breathing

Seek medical attention if these symptoms occur.",2392,ok,
medquestions-500-0140,gpt-4o-mini,What is (are) Synovial Chondromatosis ?,"Synovial chondromatosis is a benign condition characterized by the formation of cartilaginous nodules within the synovial membrane of joints, particularly the knee. It can lead to joint pain, swelling, and reduced mobility. The condition may be primary (idiopathic) or secondary to other joint diseases. Treatment often involves surgical removal of the nodules.",2479,ok,
medquestions-500-0141,gpt-4o-mini,What are the treatments for Jervell and Lange-Nielsen syndrome ?,"Treatment for Jervell and Lange-Nielsen syndrome primarily focuses on managing symptoms and preventing complications. Key approaches include:

1. **Beta-blockers**: To reduce the risk of arrhythmias.
2. **Implantable cardioverter-defibrillator (ICD)**: For patients at high risk of life-threatening arrhythmias.
3. **Avoidance of triggers**: Such as strenuous exercise and certain medications that can exacerbate arrhythmias.
4. **Regular monitoring**: Cardiac evaluations to assess heart function and rhythm.

Consultation with a cardiologist and genetic counseling is also recommended.",2731,ok,
medquestions-500-0142,gpt-4o-mini,Is Glucose-6-phosphate dehydrogenase deficiency inherited ?,"Yes, glucose-6-phosphate dehydrogenase (G6PD) deficiency is inherited in an X-linked recessive manner.",1790,ok,
medquestions-500-0143,gpt-4o-mini,Is permanent neonatal diabetes mellitus inherited ?,"Yes, permanent neonatal diabetes mellitus can be inherited, often due to mutations in specific genes. It typically presents in the first six months of life and can be associated with genetic factors.",1435,ok,
medquestions-500-0144,gpt-4o-mini,What is (are) Hajdu-Cheney syndrome ?,"Hajdu-Cheney syndrome is a rare genetic disorder characterized by skeletal abnormalities, including acroosteolysis (bone resorption in the fingers and toes), short stature, and distinctive facial features. It is caused by mutations in the NOTCH2 gene and can lead to various complications, including cardiovascular issues and dental problems.",2192,ok,
